time,temperature_2m_max,temperature_2m_min,precipitation_sum
2019-01-15,30.2,24.0,14.4
2019-01-16,27.1,23.8,17.3
2019-01-17,29.6,23.2,9.9
2019-01-18,28.9,23.6,13.6
2019-01-19,29.5,23.5,2.8
2019-01-20,30.5,24.1,6.4
2019-01-21,29.6,23.5,14.3
2019-01-22,31.4,24.0,32.3
2019-01-23,28.6,23.8,7.5
2019-01-24,30.6,24.3,7.0
2019-01-25,30.4,24.0,7.6
2019-01-26,30.8,24.6,2.1
2019-01-27,29.7,25.4,3.0
2019-01-28,29.2,24.3,2.6
2019-01-29,30.6,23.4,5.1
2019-01-30,30.2,24.5,8.3
2019-01-31,29.2,23.3,5.0
2019-02-01,29.5,23.2,5.2
2019-02-02,29.8,23.6,6.1
2019-02-03,30.2,23.7,0.6
2019-02-04,30.1,23.7,6.1
2019-02-05,30.0,23.5,6.5
2019-02-06,30.3,24.2,9.7
2019-02-07,30.4,23.3,2.2
2019-02-08,29.3,23.9,12.3
2019-02-09,29.4,23.5,8.3
2019-02-10,29.0,24.0,9.0
2019-02-11,29.4,24.1,8.4
2019-02-12,29.0,24.2,6.5
2019-02-13,29.8,23.9,12.1
2019-02-14,29.4,24.0,17.9
2019-02-15,29.6,24.2,4.5
2019-02-16,30.8,23.9,7.7
2019-02-17,30.1,23.6,1.0
2019-02-18,29.8,23.8,11.1
2019-02-19,29.2,24.9,15.7
2019-02-20,29.5,24.3,32.7
2019-02-21,29.4,23.8,16.6
2019-02-22,30.6,23.7,26.5
2019-02-23,30.5,24.8,2.9
2019-02-24,31.0,24.3,7.9
2019-02-25,30.6,24.3,2.5
2019-02-26,31.1,24.2,1.1
2019-02-27,31.2,24.2,5.1
2019-02-28,30.7,24.5,1.0
2019-03-01,30.4,25.1,18.7
2019-03-02,29.8,23.9,33.7
2019-03-03,30.2,23.7,5.9
2019-03-04,30.0,24.3,4.1
2019-03-05,30.5,23.7,52.9
2019-03-06,26.9,23.7,45.5
2019-03-07,27.9,23.6,33.2
2019-03-08,32.2,22.4,1.2
2019-03-09,30.1,23.1,0.3
2019-03-10,30.4,23.5,6.9
2019-03-11,30.1,24.2,2.5
2019-03-12,29.9,24.2,14.1
2019-03-13,28.6,24.3,2.0
2019-03-14,30.7,24.4,0.2
2019-03-15,29.4,24.0,1.9
2019-03-16,30.0,24.1,13.0
2019-03-17,25.2,23.6,63.3
2019-03-18,28.7,23.0,7.3
2019-03-19,29.3,23.0,26.2
2019-03-20,30.7,23.5,2.6
2019-03-21,30.0,24.5,4.2
2019-03-22,31.6,24.4,4.2
2019-03-23,29.1,24.1,20.3
2019-03-24,28.6,23.9,7.3
2019-03-25,29.5,24.2,5.8
2019-03-26,29.5,24.3,1.5
2019-03-27,30.4,23.9,0.2
2019-03-28,30.0,24.0,4.9
2019-03-29,30.4,23.3,0.1
2019-03-30,30.5,23.5,6.9
2019-03-31,31.1,23.7,0.4
2019-04-01,30.5,23.9,6.0
2019-04-02,29.6,24.0,3.5
2019-04-03,30.1,23.5,1.9
2019-04-04,30.6,24.9,5.3
2019-04-05,30.3,24.0,16.3
2019-04-06,30.9,24.0,12.7
2019-04-07,30.7,23.8,8.2
2019-04-08,30.8,23.9,1.4
2019-04-09,30.1,24.9,5.6
2019-04-10,30.5,24.9,2.3
2019-04-11,29.6,25.1,21.5
2019-04-12,30.8,23.7,8.2
2019-04-13,29.3,24.9,23.7
2019-04-14,29.4,24.3,9.0
2019-04-15,29.7,24.8,2.7
2019-04-16,28.9,24.1,22.6
2019-04-17,30.4,24.9,2.8
2019-04-18,30.6,25.1,1.3
2019-04-19,31.1,24.5,1.5
2019-04-20,31.9,23.3,0.0
2019-04-21,31.0,24.4,0.0
2019-04-22,31.5,24.1,0.2
2019-04-23,31.6,23.9,0.5
2019-04-24,31.4,23.2,0.0
2019-04-25,31.9,24.4,0.6
2019-04-26,31.7,24.0,0.3
2019-04-27,31.7,25.1,1.4
2019-04-28,30.3,23.9,34.2
2019-04-29,28.5,24.2,27.3
2019-04-30,30.4,23.8,2.8
2019-05-01,29.9,24.3,7.4
2019-05-02,30.0,23.7,3.4
2019-05-03,30.9,23.4,0.1
2019-05-04,30.8,22.6,0.0
2019-05-05,30.8,23.4,0.0
2019-05-06,31.2,23.3,0.2
2019-05-07,31.1,23.8,0.0
2019-05-08,31.4,23.9,0.1
2019-05-09,30.8,24.3,0.0
2019-05-10,31.6,24.9,0.0
2019-05-11,30.8,23.6,0.1
2019-05-12,31.0,23.7,0.0
2019-05-13,31.3,23.3,0.0
2019-05-14,31.0,23.0,0.0
2019-05-15,31.4,24.5,0.1
2019-05-16,31.9,23.9,0.2
2019-05-17,31.8,22.7,0.0
2019-05-18,31.4,23.1,0.0
2019-05-19,31.7,22.7,0.0
2019-05-20,32.2,22.0,0.0
2019-05-21,32.5,23.4,0.0
2019-05-22,32.9,22.5,0.0
2019-05-23,32.5,22.5,0.0
2019-05-24,32.6,22.5,0.0
2019-05-25,31.8,22.4,0.0
2019-05-26,31.7,22.7,0.0
2019-05-27,31.2,23.0,1.4
2019-05-28,31.9,23.3,0.1
2019-05-29,31.6,22.7,0.8
2019-05-30,33.2,22.9,0.0
2019-05-31,32.8,23.4,0.0
2019-06-01,32.8,23.4,0.0
2019-06-02,31.5,23.5,0.0
2019-06-03,31.7,22.9,0.0
2019-06-04,30.9,23.8,0.0
2019-06-05,31.5,23.3,0.0
2019-06-06,31.4,23.6,0.3
2019-06-07,31.6,24.2,0.0
2019-06-08,32.5,23.0,0.0
2019-06-09,32.3,24.1,0.0
2019-06-10,31.6,22.5,0.0
2019-06-11,33.2,23.4,0.0
2019-06-12,33.3,24.0,0.0
2019-06-13,32.7,25.2,0.0
2019-06-14,30.2,25.9,0.5
2019-06-15,33.4,23.9,0.0
2019-06-16,31.5,22.4,0.0
2019-06-17,32.6,20.8,0.0
2019-06-18,30.6,21.4,0.0
2019-06-19,30.5,21.5,0.0
2019-06-20,30.8,20.6,0.0
2019-06-21,30.8,20.8,0.0
2019-06-22,30.6,20.2,0.0
2019-06-23,30.6,23.0,0.0
2019-06-24,30.4,20.8,0.0
2019-06-25,31.1,20.4,0.0
2019-06-26,31.0,20.4,0.0
2019-06-27,32.0,21.6,0.0
2019-06-28,32.2,20.3,0.0
2019-06-29,31.1,19.4,0.0
2019-06-30,29.5,18.8,0.0
2019-07-01,30.1,20.8,0.0
2019-07-02,30.8,20.5,0.0
2019-07-03,30.9,22.7,0.2
2019-07-04,30.0,23.2,20.4
2019-07-05,29.9,23.5,1.3
2019-07-06,30.4,22.1,0.0
2019-07-07,30.8,21.9,0.0
2019-07-08,30.2,22.7,0.0
2019-07-09,31.0,20.6,0.0
2019-07-10,31.9,21.6,0.0
2019-07-11,31.1,20.7,0.0
2019-07-12,31.2,21.6,0.0
2019-07-13,31.6,21.3,0.0
2019-07-14,31.5,20.3,0.0
2019-07-15,31.5,20.1,0.0
2019-07-16,32.3,21.7,0.0
2019-07-17,31.7,21.2,0.0
2019-07-18,31.8,21.2,0.1
2019-07-19,31.0,22.5,0.0
2019-07-20,32.9,24.3,0.0
2019-07-21,32.7,22.1,0.0
2019-07-22,31.4,20.8,0.0
2019-07-23,31.0,21.6,0.0
2019-07-24,32.2,21.5,0.0
2019-07-25,31.8,20.1,0.0
2019-07-26,30.8,22.7,0.1
2019-07-27,30.6,20.9,0.0
2019-07-28,30.7,22.0,0.0
2019-07-29,30.7,20.3,0.0
2019-07-30,31.4,21.2,0.0
2019-07-31,32.1,20.5,0.0
2019-08-01,30.4,20.7,0.0
2019-08-02,30.6,21.3,0.0
2019-08-03,32.5,21.1,0.0
2019-08-04,31.6,22.0,0.0
2019-08-05,31.2,20.9,0.0
2019-08-06,30.6,19.7,0.0
2019-08-07,31.6,19.8,0.0
2019-08-08,32.0,20.7,0.0
2019-08-09,32.0,22.0,0.0
2019-08-10,30.7,20.8,0.0
2019-08-11,30.5,21.1,0.0
2019-08-12,30.7,21.1,1.6
2019-08-13,31.2,21.5,0.3
2019-08-14,31.2,21.8,0.0
2019-08-15,30.7,22.8,0.1
2019-08-16,32.3,22.1,0.0
2019-08-17,33.1,22.0,0.0
2019-08-18,32.2,21.1,0.0
2019-08-19,32.7,21.5,0.0
2019-08-20,33.2,22.0,0.0
2019-08-21,30.8,21.7,0.0
2019-08-22,30.8,24.6,0.3
2019-08-23,32.0,21.1,0.0
2019-08-24,31.6,20.9,0.0
2019-08-25,32.9,22.1,0.0
2019-08-26,33.0,23.3,0.0
2019-08-27,31.7,22.8,0.0
2019-08-28,31.0,21.6,0.0
2019-08-29,30.5,23.7,0.0
2019-08-30,30.4,21.5,0.0
2019-08-31,30.8,20.7,0.0
2019-09-01,31.2,21.8,0.0
2019-09-02,31.1,22.2,0.0
2019-09-03,31.0,23.2,0.0
2019-09-04,32.4,21.0,0.0
2019-09-05,30.9,19.0,0.0
2019-09-06,31.0,21.8,0.0
2019-09-07,31.0,21.2,0.0
2019-09-08,32.3,21.3,0.0
2019-09-09,30.7,20.8,0.0
2019-09-10,32.0,20.5,0.0
2019-09-11,30.9,20.9,0.0
2019-09-12,32.4,21.5,0.0
2019-09-13,31.0,21.0,0.0
2019-09-14,30.9,21.7,0.0
2019-09-15,30.5,22.2,0.2
2019-09-16,30.2,22.5,0.0
2019-09-17,30.9,21.1,0.0
2019-09-18,31.2,22.0,0.0
2019-09-19,31.6,22.5,0.0
2019-09-20,31.9,21.8,0.0
2019-09-21,32.0,20.3,0.0
2019-09-22,32.4,22.4,0.0
2019-09-23,31.9,22.2,0.0
2019-09-24,32.0,22.4,0.0
2019-09-25,33.1,22.3,0.0
2019-09-26,32.4,24.6,0.0
2019-09-27,33.5,24.2,0.0
2019-09-28,32.4,22.9,0.0
2019-09-29,32.4,23.8,0.0
2019-09-30,33.3,22.2,0.0
2019-10-01,32.9,22.2,0.0
2019-10-02,32.1,22.2,0.0
2019-10-03,32.9,23.2,0.0
2019-10-04,33.7,22.6,0.0
2019-10-05,33.2,20.2,0.0
2019-10-06,32.1,20.6,0.0
2019-10-07,32.9,22.8,0.0
2019-10-08,33.3,24.0,0.0
2019-10-09,32.1,23.1,0.0
2019-10-10,33.1,25.0,0.0
2019-10-11,33.6,22.0,0.0
2019-10-12,33.6,22.6,0.0
2019-10-13,34.2,22.8,0.2
2019-10-14,33.0,23.3,0.0
2019-10-15,34.0,23.9,0.0
2019-10-16,32.6,23.3,0.0
2019-10-17,32.7,23.6,0.0
2019-10-18,34.2,21.7,0.0
2019-10-19,33.1,23.4,0.0
2019-10-20,33.0,21.3,0.0
2019-10-21,34.1,22.0,0.0
2019-10-22,34.0,23.7,0.0
2019-10-23,33.9,23.7,0.0
2019-10-24,33.1,23.3,0.0
2019-10-25,33.1,22.9,0.0
2019-10-26,33.3,23.3,0.0
2019-10-27,33.6,23.8,0.0
2019-10-28,33.8,23.8,0.0
2019-10-29,34.0,24.4,0.3
2019-10-30,33.2,24.0,0.0
2019-10-31,33.6,24.1,0.2
2019-11-01,33.2,25.0,0.1
2019-11-02,30.8,24.8,3.0
2019-11-03,32.6,23.9,0.0
2019-11-04,32.9,25.0,3.3
2019-11-05,33.4,24.2,0.0
2019-11-06,33.7,22.0,0.0
2019-11-07,33.1,23.5,0.0
2019-11-08,33.4,23.6,0.0
2019-11-09,34.3,24.9,0.2
2019-11-10,33.7,23.8,0.0
2019-11-11,33.6,25.0,0.0
2019-11-12,34.3,25.2,0.0
2019-11-13,32.6,25.1,0.5
2019-11-14,33.7,24.2,0.0
2019-11-15,33.9,23.6,0.0
2019-11-16,33.9,23.3,0.0
2019-11-17,33.9,23.6,0.0
2019-11-18,33.8,23.2,0.0
2019-11-19,33.9,24.5,0.5
2019-11-20,33.8,24.4,0.0
2019-11-21,33.7,25.1,0.5
2019-11-22,34.5,24.2,0.0
2019-11-23,34.0,24.1,0.1
2019-11-24,34.4,24.7,0.0
2019-11-25,33.8,24.7,1.8
2019-11-26,34.5,25.2,0.0
2019-11-27,33.6,24.9,4.6
2019-11-28,34.0,24.9,0.0
2019-11-29,33.8,26.1,0.3
2019-11-30,34.0,25.8,0.3
2019-12-01,34.4,24.9,0.4
2019-12-02,35.3,26.7,0.0
2019-12-03,34.2,26.1,1.8
2019-12-04,34.2,25.1,7.0
2019-12-05,31.1,25.5,14.5
2019-12-06,32.4,25.2,6.8
2019-12-07,33.0,24.9,1.1
2019-12-08,33.5,24.3,0.0
2019-12-09,33.2,25.3,0.4
2019-12-10,33.4,25.1,7.6
2019-12-11,32.6,24.1,0.2
2019-12-12,33.5,25.0,5.2
2019-12-13,32.2,25.3,3.1
2019-12-14,31.7,24.9,11.2
2019-12-15,31.3,24.5,13.4
2019-12-16,31.1,24.7,7.2
2019-12-17,30.6,24.4,19.2
2019-12-18,31.5,23.6,5.0
2019-12-19,32.2,25.0,7.7
2019-12-20,31.5,24.9,1.1
2019-12-21,32.4,25.5,1.8
2019-12-22,30.6,25.3,2.7
2019-12-23,30.8,24.6,11.7
2019-12-24,31.7,25.3,23.7
2019-12-25,32.1,25.5,21.3
2019-12-26,30.4,25.0,10.9
2019-12-27,30.4,25.0,29.3
2019-12-28,31.8,24.9,18.8
2019-12-29,31.7,25.1,23.5
2019-12-30,30.8,25.1,8.6
2019-12-31,30.9,24.3,32.0
2020-01-01,26.9,24.5,31.4
2020-01-02,30.8,24.2,11.5
2020-01-03,32.5,23.8,4.5
2020-01-04,30.9,25.2,1.4
2020-01-05,30.7,25.0,15.0
2020-01-06,30.4,24.5,12.8
2020-01-07,31.5,24.1,23.0
2020-01-08,29.2,24.3,9.6
2020-01-09,30.8,23.0,6.8
2020-01-10,30.4,24.2,27.2
2020-01-11,29.9,23.7,11.3
2020-01-12,31.2,24.4,5.2
2020-01-13,32.8,24.2,2.3
2020-01-14,32.6,24.0,4.9
2020-01-15,30.8,25.1,3.5
2020-01-16,30.7,24.4,0.6
2020-01-17,31.8,22.5,0.1
2020-01-18,31.4,23.3,1.5
2020-01-19,31.8,23.7,8.4
2020-01-20,31.3,24.9,22.6
2020-01-21,30.4,24.2,15.6
2020-01-22,31.5,24.3,10.1
2020-01-23,30.9,24.5,5.9
2020-01-24,30.8,25.2,2.9
2020-01-25,30.2,24.6,5.5
2020-01-26,31.5,24.6,21.0
2020-01-27,29.5,24.4,5.5
2020-01-28,32.4,24.7,7.1
2020-01-29,32.1,25.0,13.4
2020-01-30,30.8,25.0,26.2
2020-01-31,31.6,24.6,5.9
2020-02-01,30.6,24.2,34.3
2020-02-02,30.3,24.4,15.4
2020-02-03,30.5,24.5,7.4
2020-02-04,30.3,24.5,1.1
2020-02-05,31.6,22.6,0.0
2020-02-06,31.6,24.9,10.1
2020-02-07,30.6,25.0,46.5
2020-02-08,30.9,24.1,2.5
2020-02-09,30.5,24.6,0.8
2020-02-10,30.5,23.7,6.0
2020-02-11,29.3,24.0,6.5
2020-02-12,30.6,24.3,10.1
2020-02-13,30.6,24.2,18.1
2020-02-14,30.6,24.5,4.7
2020-02-15,30.0,25.0,23.6
2020-02-16,30.8,24.5,20.0
2020-02-17,29.5,24.0,5.1
2020-02-18,30.2,24.1,13.5
2020-02-19,29.2,24.1,12.3
2020-02-20,28.9,23.9,3.1
2020-02-21,31.2,23.7,13.3
2020-02-22,30.8,23.0,8.0
2020-02-23,30.2,24.2,5.8
2020-02-24,30.6,24.0,17.2
2020-02-25,29.9,24.4,16.2
2020-02-26,28.6,24.2,3.2
2020-02-27,29.4,23.9,6.8
2020-02-28,29.8,24.6,4.3
2020-02-29,30.2,24.6,11.9
2020-03-01,29.5,24.8,14.8
2020-03-02,31.5,23.6,7.4
2020-03-03,30.6,24.4,12.0
2020-03-04,29.8,24.1,3.1
2020-03-05,29.7,24.6,6.1
2020-03-06,29.7,24.1,9.3
2020-03-07,28.7,23.9,11.6
2020-03-08,29.9,23.7,7.9
2020-03-09,30.4,23.7,9.0
2020-03-10,28.7,24.4,3.5
2020-03-11,30.5,24.5,7.9
2020-03-12,31.0,24.4,4.7
2020-03-13,30.7,24.2,10.7
2020-03-14,30.7,23.9,3.6
2020-03-15,30.6,24.6,2.2
2020-03-16,30.5,23.9,2.7
2020-03-17,30.1,25.0,8.8
2020-03-18,29.8,24.4,19.3
2020-03-19,30.7,24.2,26.0
2020-03-20,30.8,24.0,7.0
2020-03-21,30.0,24.0,4.0
2020-03-22,30.6,24.5,7.8
2020-03-23,30.5,24.8,6.5
2020-03-24,29.2,24.6,16.3
2020-03-25,30.9,25.0,2.3
2020-03-26,31.4,24.7,0.0
2020-03-27,31.3,24.4,0.5
2020-03-28,29.7,24.8,17.0
2020-03-29,29.3,24.7,32.8
2020-03-30,30.2,24.8,5.7
2020-03-31,30.2,24.8,10.1
2020-04-01,29.6,24.6,8.0
2020-04-02,30.0,24.9,7.5
2020-04-03,30.7,24.9,7.9
2020-04-04,30.1,25.1,5.7
2020-04-05,29.3,24.9,15.2
2020-04-06,28.4,24.2,10.4
2020-04-07,29.7,24.3,15.7
2020-04-08,30.7,23.8,12.0
2020-04-09,30.4,23.9,6.7
2020-04-10,30.5,24.2,5.4
2020-04-11,30.5,24.1,6.8
2020-04-12,30.8,24.0,2.2
2020-04-13,30.7,24.0,5.7
2020-04-14,30.0,24.0,8.1
2020-04-15,31.0,24.0,10.4
2020-04-16,30.9,24.0,0.1
2020-04-17,28.4,25.4,4.9
2020-04-18,29.6,24.3,34.9
2020-04-19,28.9,24.5,7.7
2020-04-20,30.6,25.5,0.7
2020-04-21,30.2,25.2,0.5
2020-04-22,31.2,24.1,1.5
2020-04-23,31.3,25.7,0.4
2020-04-24,31.3,23.7,0.2
2020-04-25,31.3,24.6,0.0
2020-04-26,30.0,25.4,1.0
2020-04-27,31.1,24.5,0.0
2020-04-28,30.5,25.0,2.4
2020-04-29,30.8,24.1,6.4
2020-04-30,30.7,23.7,4.4
2020-05-01,31.3,24.9,0.0
2020-05-02,31.4,24.2,0.7
2020-05-03,30.4,23.8,0.3
2020-05-04,31.2,24.9,0.0
2020-05-05,31.5,25.1,0.9
2020-05-06,31.6,24.6,0.2
2020-05-07,32.7,23.4,0.0
2020-05-08,31.6,24.5,6.0
2020-05-09,30.4,25.1,28.7
2020-05-10,30.9,24.6,0.4
2020-05-11,31.0,24.8,0.6
2020-05-12,31.4,24.3,0.0
2020-05-13,31.5,25.0,0.0
2020-05-14,32.1,23.8,0.0
2020-05-15,32.6,23.2,0.0
2020-05-16,33.4,24.0,0.0
2020-05-17,32.7,24.8,0.1
2020-05-18,31.3,25.2,6.6
2020-05-19,30.7,25.1,1.6
2020-05-20,31.3,24.5,23.4
2020-05-21,28.0,24.3,8.5
2020-05-22,29.5,24.6,0.2
2020-05-23,31.2,23.9,0.0
2020-05-24,30.6,23.4,0.0
2020-05-25,31.0,23.7,0.6
2020-05-26,30.8,25.3,12.9
2020-05-27,29.9,24.8,7.9
2020-05-28,27.9,24.4,20.2
2020-05-29,30.6,24.1,5.1
2020-05-30,30.8,24.3,8.3
2020-05-31,29.8,24.4,10.9
2020-06-01,29.9,24.8,0.3
2020-06-02,30.5,23.8,1.1
2020-06-03,30.6,24.3,0.2
2020-06-04,30.7,22.3,0.0
2020-06-05,31.0,22.2,0.0
2020-06-06,30.6,23.1,0.0
2020-06-07,30.3,23.7,0.0
2020-06-08,30.6,22.6,0.2
2020-06-09,30.7,22.9,0.0
2020-06-10,30.5,21.8,0.0
2020-06-11,30.8,22.1,0.0
2020-06-12,30.5,22.7,0.0
2020-06-13,30.6,21.3,0.0
2020-06-14,30.1,24.1,1.6
2020-06-15,31.0,24.2,0.9
2020-06-16,30.6,23.8,0.0
2020-06-17,32.5,22.5,0.0
2020-06-18,31.9,23.2,0.1
2020-06-19,33.0,22.9,0.0
2020-06-20,32.4,21.9,0.0
2020-06-21,32.1,22.4,0.0
2020-06-22,31.4,23.4,0.0
2020-06-23,32.0,22.8,0.0
2020-06-24,32.5,23.3,0.0
2020-06-25,31.8,23.3,0.0
2020-06-26,30.8,21.1,0.0
2020-06-27,30.9,20.6,0.0
2020-06-28,30.7,21.2,0.0
2020-06-29,31.9,22.0,0.0
2020-06-30,32.0,22.1,0.0
2020-07-01,32.9,21.7,0.0
2020-07-02,32.4,22.8,0.0
2020-07-03,32.9,22.7,0.0
2020-07-04,31.0,20.7,0.0
2020-07-05,31.5,22.0,0.2
2020-07-06,31.3,23.3,1.8
2020-07-07,31.5,23.5,0.6
2020-07-08,32.6,22.1,0.0
2020-07-09,31.9,23.5,0.1
2020-07-10,32.6,23.0,0.0
2020-07-11,31.8,22.8,0.0
2020-07-12,32.3,22.7,0.0
2020-07-13,31.8,22.5,0.0
2020-07-14,31.3,22.8,0.1
2020-07-15,30.3,23.1,0.5
2020-07-16,30.7,23.0,0.0
2020-07-17,30.8,22.9,0.0
2020-07-18,32.5,23.1,0.0
2020-07-19,31.8,21.9,0.0
2020-07-20,32.0,24.5,0.1
2020-07-21,30.9,24.3,0.8
2020-07-22,31.2,22.5,0.0
2020-07-23,33.5,22.1,0.0
2020-07-24,32.8,21.5,0.0
2020-07-25,32.5,20.6,0.0
2020-07-26,31.3,20.6,0.0
2020-07-27,32.6,20.1,0.0
2020-07-28,32.8,21.1,0.0
2020-07-29,31.5,21.1,0.0
2020-07-30,31.5,19.0,0.0
2020-07-31,31.8,20.1,0.1
2020-08-01,32.8,22.5,0.0
